enabled,description,workflow_id,tg_id_usera,timezone,start_time,days_of_week,start_date,end_date,last_started_at,status,time_to_complete_the_procedure,completed
true,Проверить возвраты и оформить заявку на обратную логистику (слот 19:25),Test proga,8041897638,Europe/Kyiv,19:25,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 19:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,19:26,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 19:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,19:27,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 19:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,19:28,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 19:29),Test proga,544911412|8041897638,Europe/Kyiv,19:29,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 19:30),Router_Telegram_Router,544911412,Europe/Kyiv,19:30,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 19:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,19:31,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 19:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,19:32,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 19:33),Test proga,544911412,Europe/Kyiv,19:33,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 19:34),Router_Telegram_Router,8041897638,Europe/Kyiv,19:34,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 19:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,19:35,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 19:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,19:36,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 19:37),Test proga,8041897638,Europe/Kyiv,19:37,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 19:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,19:38,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 19:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,19:39,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 19:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,19:40,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 19:41),Test proga,544911412|8041897638,Europe/Kyiv,19:41,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 19:42),Router_Telegram_Router,544911412,Europe/Kyiv,19:42,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 19:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,19:43,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 19:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,19:44,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 19:45),Test proga,544911412,Europe/Kyiv,19:45,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 19:46),Router_Telegram_Router,8041897638,Europe/Kyiv,19:46,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 19:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,19:47,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 19:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,19:48,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 19:49),Test proga,8041897638,Europe/Kyiv,19:49,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 19:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,19:50,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 19:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,19:51,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 19:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,19:52,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 19:53),Test proga,544911412|8041897638,Europe/Kyiv,19:53,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 19:54),Router_Telegram_Router,544911412,Europe/Kyiv,19:54,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 19:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,19:55,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 19:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,19:56,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 19:57),Test proga,544911412,Europe/Kyiv,19:57,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 19:58),Router_Telegram_Router,8041897638,Europe/Kyiv,19:58,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 19:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,19:59,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 20:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,20:00,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 20:01),Test proga,8041897638,Europe/Kyiv,20:01,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 20:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,20:02,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 20:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,20:03,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 20:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,20:04,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 20:05),Test proga,544911412|8041897638,Europe/Kyiv,20:05,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 20:06),Router_Telegram_Router,544911412,Europe/Kyiv,20:06,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 20:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,20:07,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 20:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,20:08,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 20:09),Test proga,544911412,Europe/Kyiv,20:09,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 20:10),Router_Telegram_Router,8041897638,Europe/Kyiv,20:10,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 20:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,20:11,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 20:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,20:12,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 20:13),Test proga,8041897638,Europe/Kyiv,20:13,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 20:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,20:14,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 20:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,20:15,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 20:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,20:16,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 20:17),Test proga,544911412|8041897638,Europe/Kyiv,20:17,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 20:18),Router_Telegram_Router,544911412,Europe/Kyiv,20:18,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 20:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,20:19,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 20:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,20:20,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 20:21),Test proga,544911412,Europe/Kyiv,20:21,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 20:22),Router_Telegram_Router,8041897638,Europe/Kyiv,20:22,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 20:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,20:23,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 20:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,20:24,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 20:25),Test proga,8041897638,Europe/Kyiv,20:25,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 20:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,20:26,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 20:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,20:27,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 20:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,20:28,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 20:29),Test proga,544911412|8041897638,Europe/Kyiv,20:29,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 20:30),Router_Telegram_Router,544911412,Europe/Kyiv,20:30,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 20:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,20:31,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 20:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,20:32,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 20:33),Test proga,544911412,Europe/Kyiv,20:33,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 20:34),Router_Telegram_Router,8041897638,Europe/Kyiv,20:34,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 20:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,20:35,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 20:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,20:36,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 20:37),Test proga,8041897638,Europe/Kyiv,20:37,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 20:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,20:38,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 20:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,20:39,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 20:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,20:40,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 20:41),Test proga,544911412|8041897638,Europe/Kyiv,20:41,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 20:42),Router_Telegram_Router,544911412,Europe/Kyiv,20:42,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 20:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,20:43,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 20:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,20:44,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 20:45),Test proga,544911412,Europe/Kyiv,20:45,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 20:46),Router_Telegram_Router,8041897638,Europe/Kyiv,20:46,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 20:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,20:47,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 20:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,20:48,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 20:49),Test proga,8041897638,Europe/Kyiv,20:49,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 20:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,20:50,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 20:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,20:51,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 20:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,20:52,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 20:53),Test proga,544911412|8041897638,Europe/Kyiv,20:53,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 20:54),Router_Telegram_Router,544911412,Europe/Kyiv,20:54,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 20:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,20:55,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 20:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,20:56,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 20:57),Test proga,544911412,Europe/Kyiv,20:57,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 20:58),Router_Telegram_Router,8041897638,Europe/Kyiv,20:58,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 20:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,20:59,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 21:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,21:00,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 21:01),Test proga,8041897638,Europe/Kyiv,21:01,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 21:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,21:02,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 21:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,21:03,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 21:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,21:04,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 21:05),Test proga,544911412|8041897638,Europe/Kyiv,21:05,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 21:06),Router_Telegram_Router,544911412,Europe/Kyiv,21:06,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 21:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,21:07,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 21:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,21:08,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 21:09),Test proga,544911412,Europe/Kyiv,21:09,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 21:10),Router_Telegram_Router,8041897638,Europe/Kyiv,21:10,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 21:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,21:11,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 21:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,21:12,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 21:13),Test proga,8041897638,Europe/Kyiv,21:13,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 21:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,21:14,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 21:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,21:15,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 21:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,21:16,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 21:17),Test proga,544911412|8041897638,Europe/Kyiv,21:17,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 21:18),Router_Telegram_Router,544911412,Europe/Kyiv,21:18,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 21:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,21:19,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 21:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,21:20,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 21:21),Test proga,544911412,Europe/Kyiv,21:21,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 21:22),Router_Telegram_Router,8041897638,Europe/Kyiv,21:22,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 21:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,21:23,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 21:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,21:24,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 21:25),Test proga,8041897638,Europe/Kyiv,21:25,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 21:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,21:26,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 21:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,21:27,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 21:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,21:28,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 21:29),Test proga,544911412|8041897638,Europe/Kyiv,21:29,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 21:30),Router_Telegram_Router,544911412,Europe/Kyiv,21:30,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 21:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,21:31,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 21:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,21:32,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 21:33),Test proga,544911412,Europe/Kyiv,21:33,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 21:34),Router_Telegram_Router,8041897638,Europe/Kyiv,21:34,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 21:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,21:35,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 21:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,21:36,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 21:37),Test proga,8041897638,Europe/Kyiv,21:37,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 21:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,21:38,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 21:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,21:39,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 21:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,21:40,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 21:41),Test proga,544911412|8041897638,Europe/Kyiv,21:41,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 21:42),Router_Telegram_Router,544911412,Europe/Kyiv,21:42,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 21:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,21:43,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 21:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,21:44,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 21:45),Test proga,544911412,Europe/Kyiv,21:45,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 21:46),Router_Telegram_Router,8041897638,Europe/Kyiv,21:46,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 21:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,21:47,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 21:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,21:48,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 21:49),Test proga,8041897638,Europe/Kyiv,21:49,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 21:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,21:50,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 21:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,21:51,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 21:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,21:52,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 21:53),Test proga,544911412|8041897638,Europe/Kyiv,21:53,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 21:54),Router_Telegram_Router,544911412,Europe/Kyiv,21:54,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 21:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,21:55,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 21:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,21:56,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 21:57),Test proga,544911412,Europe/Kyiv,21:57,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 21:58),Router_Telegram_Router,8041897638,Europe/Kyiv,21:58,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 21:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,21:59,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 22:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,22:00,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 22:01),Test proga,8041897638,Europe/Kyiv,22:01,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 22:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,22:02,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 22:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,22:03,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 22:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,22:04,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 22:05),Test proga,544911412|8041897638,Europe/Kyiv,22:05,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 22:06),Router_Telegram_Router,544911412,Europe/Kyiv,22:06,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 22:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,22:07,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 22:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,22:08,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 22:09),Test proga,544911412,Europe/Kyiv,22:09,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 22:10),Router_Telegram_Router,8041897638,Europe/Kyiv,22:10,1|2|3|4|5|6|7,,,,,,
